,gen,DP pre,DP pos,DP dbn,CD4 spl,CD4 negS,CD8 spl,CD8 negS
26.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.020392948395422,0.0,4.403346543373005e-05,0.0,0.0,0.0,0.0,0.0,0.0007662835249042218
27.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,4.472892037804873e-05,0.0
27.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.520392948395422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,4.472892037804873e-05,0.0
29.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.020392948395422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.520392948395422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.420392948395424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.920392948395424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.52039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.420392948395424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.52039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.02039294839542,0.0,0.0,0.0,0.00016757997754428063,0.0,0.0005923293351103129,0.0,0.0
39.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.62039294839542,0.0,4.403346543373005e-05,0.0,0.0,0.0002553642451752142,0.0008884940026654904,4.472892037804926e-05,0.0
39.92039294839542,0.0,0.0,0.0,0.0,6.384106129380204e-05,0.0,0.0,0.0
40.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.52039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.82039294839542,0.0,0.0,2.7675149099866038e-05,0.0,6.384106129380356e-05,0.0,0.0,0.0
41.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,4.47289203780482e-05,0.0
41.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.02039294839542,0.0,0.0,0.0,0.0,6.384106129380204e-05,0.0,4.47289203780482e-05,0.0
42.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,4.47289203780482e-05,0.0
43.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.52039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,8.945784075609852e-05,0.0
45.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.52039294839542,0.0,0.0,2.7675149099865384e-05,0.0,0.0,0.0,0.0,0.0
46.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,4.47289203780482e-05,0.0
48.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.52039294839542,0.0,0.0,2.7675149099865384e-05,0.0,0.0,0.0,0.0,0.0
49.82039294839542,0.0,4.403346543373005e-05,0.0,0.0,0.0,0.0,8.945784075609852e-05,0.0
50.12039294839542,0.0,4.403346543373005e-05,0.0,0.0,0.0,0.0,0.0,0.0
50.42039294839542,0.0,0.0,2.7675149099865384e-05,0.0,0.0,0.0,0.0,0.0
50.72039294839542,0.0,0.0,2.7675149099866038e-05,0.0,6.384106129380356e-05,0.0,8.945784075609852e-05,0.0
51.02039294839542,0.0,0.0,2.7675149099865384e-05,0.0,6.384106129380204e-05,0.0,4.47289203780482e-05,0.0
51.32039294839542,0.0,0.0,2.7675149099866038e-05,0.0,0.0,0.0,4.472892037804926e-05,0.0
51.62039294839542,0.0,4.403346543373005e-05,2.7675149099866038e-05,0.0,0.00019152318388141064,0.0,8.945784075609852e-05,0.0
51.92039294839542,0.0,0.0,0.0001660508945991923,0.0,0.0,0.0,0.0,0.0
52.22039294839542,0.0,0.00022016732716865025,0.0001383757454993302,0.0003351599550885692,0.00019152318388141064,0.0002961646675551635,4.472892037804926e-05,0.0
52.52039294839542,0.0,4.403346543372901e-05,2.7675149099865384e-05,0.0,0.00019152318388140612,0.0,0.0001341867611341446,0.0007662835249042036
52.82039294839542,0.0,0.0,5.5350298199732075e-05,0.0,6.384106129380356e-05,0.0002961646675551635,0.00013418676113414777,0.0
53.12039294839542,0.0,8.80669308674601e-05,2.7675149099866038e-05,0.0001675799775442846,6.384106129380356e-05,0.0002961646675551635,8.945784075609852e-05,0.0
53.42039294839542,0.0,8.806693086745802e-05,0.00013837574549932692,0.0,0.0,0.0,0.0002683735222682892,0.0
53.72039294839542,0.0,0.0,2.7675149099866038e-05,0.0001675799775442846,0.0001276821225876071,0.0,8.945784075609852e-05,0.0007662835249042218
54.02039294839542,0.0,4.403346543372901e-05,5.535029819973077e-05,0.0,0.0,0.0,0.0,0.0007662835249042036
54.32039294839542,0.0,0.0,0.0,0.0001675799775442846,0.0,0.0,8.945784075609852e-05,0.0
54.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,4.472892037804926e-05,0.0
54.92039294839542,0.0,0.0,5.535029819973077e-05,0.0,6.384106129380204e-05,0.00029616466755515646,0.0,0.0
55.22039294839542,0.0,0.0,2.7675149099866038e-05,0.0,0.0,0.0,0.0,0.0
55.52039294839542,0.0,0.00013210039630118703,0.0,0.0,0.0,0.00029616466755515646,0.0,0.0
55.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.42039294839542,0.0,0.0,2.7675149099865384e-05,0.0,0.0,0.0,0.0,0.0
56.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.52039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.22039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.52039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.820392948395416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.72039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.02039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.320392948395416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.22039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.12039294839542,0.0,0.0,0.0,0.0001675799775442846,0.0,0.0,0.0,0.0
65.42039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.72039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.02039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.92039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.22039294839543,0.0,0.0,2.7675149099866038e-05,0.0,6.384106129380356e-05,0.0,0.0,0.0
67.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.82039294839542,0.0,0.0,2.7675149099866038e-05,0.0,0.0,0.0,0.0,0.0
68.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.42039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.72039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.02039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.92039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.22039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.42039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.72039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.02039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.92039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.22039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.42039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.72039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.02039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.92039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.22039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.42039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.72039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.02039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.92039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.22039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.42039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.72039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.02039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.32039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.62039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.92039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.22039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.52039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.82039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.12039294839542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.42039294839543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
